1.55148E+12,Europe/London,01. 03. 2019 23:09,02. 03. 2019 8:23,04. 03. 2019 6:38,9.24,4,,10005,-1,-1,8,0.4234234,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5514E+12,Europe/London,28. 02. 2019 23:06,01. 03. 2019 6:53,01. 03. 2019 6:38,7.78,4,,10005,-1,-1,8,0.4787234,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55131E+12,Europe/London,27. 02. 2019 23:14,28. 02. 2019 6:54,28. 02. 2019 6:38,7.66,4,,10005,-1,-1,8,0.57608694,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55122E+12,Europe/London,26. 02. 2019 23:13,27. 02. 2019 6:53,27. 02. 2019 6:38,7.66,4.25,,10005,-1,-1,5,0.51086956,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55114E+12,Europe/London,25. 02. 2019 23:27,26. 02. 2019 6:57,26. 02. 2019 6:38,7.49,4.25,,10005,-1,-1,7,0.51111114,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55105E+12,Europe/London,24. 02. 2019 23:11,25. 02. 2019 6:52,25. 02. 2019 6:38,7.69,4,,10005,-1,-1,10,0.53763443,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55097E+12,Europe/London,24. 02. 2019 0:07,24. 02. 2019 8:19,24. 02. 2019 8:30,8.19,4,,10005,-1,-1,9,0.47474748,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55088E+12,Europe/London,23. 02. 2019 0:55,23. 02. 2019 8:30,23. 02. 2019 8:30,7.58,3.75,,10005,-1,-1,6,0.42391303,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55079E+12,Europe/London,21. 02. 2019 23:51,22. 02. 2019 7:56,22. 02. 2019 8:00,8.08,0,,10005,-1,-1,7,0.5051546,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55019E+12,Europe/London,15. 02. 2019 0:13,15. 02. 2019 6:44,15. 02. 2019 6:38,6.52,3.75,,10005,-1,-1,5,0.4050633,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5501E+12,Europe/London,13. 02. 2019 23:22,14. 02. 2019 6:37,14. 02. 2019 6:38,7.25,0,,10005,-1,-1,5,0.27272728,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.55001E+12,Europe/London,12. 02. 2019 23:01,13. 02. 2019 6:52,13. 02. 2019 6:38,7.85,4.25,,10005,-1,-1,8,0.44210526,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54993E+12,Europe/London,11. 02. 2019 22:51,12. 02. 2019 6:54,12. 02. 2019 6:38,8.04,4,,10005,-1,-1,8,0.39175257,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54984E+12,Europe/London,10. 02. 2019 22:59,11. 02. 2019 6:53,11. 02. 2019 6:38,7.89,4.25,,10005,-1,-1,7,0.4105263,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54932E+12,Europe/London,04. 02. 2019 22:52,05. 02. 2019 6:35,05. 02. 2019 6:38,7.71,3.75, #newmoon,10005,-1,-1,6,0.31182796,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54923E+12,Europe/London,03. 02. 2019 22:05,04. 02. 2019 6:53,04. 02. 2019 6:38,8.8,4.25,,10005,-1,-1,11,0.5188679,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54915E+12,Europe/London,03. 02. 2019 0:07,03. 02. 2019 8:37,04. 02. 2019 6:38,8.51,4.25,,10005,-1,-1,7,0.36893204,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54898E+12,Europe/London,31. 01. 2019 23:25,01. 02. 2019 6:52,01. 02. 2019 6:38,7.45,4,,10005,-1,-1,7,0.4888889,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54889E+12,Europe/London,30. 01. 2019 22:53,31. 01. 2019 6:52,31. 01. 2019 6:38,7.98,4,,10005,-1,-1,6,0.41666666,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5488E+12,Europe/London,29. 01. 2019 22:56,30. 01. 2019 6:58,30. 01. 2019 6:38,8.04,4,,10005,-1,-1,8,0.57731956,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54872E+12,Europe/London,28. 01. 2019 23:21,29. 01. 2019 6:54,29. 01. 2019 6:38,7.55,4,,10005,-1,-1,8,0.46153846,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54863E+12,Europe/London,27. 01. 2019 22:59,28. 01. 2019 6:42,28. 01. 2019 6:38,7.71,4,,10005,-1,-1,8,0.516129,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54837E+12,Europe/London,24. 01. 2019 22:46,25. 01. 2019 6:50,25. 01. 2019 6:38,8.07,4.25,,10005,-1,-1,7,0.44329897,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54828E+12,Europe/London,23. 01. 2019 23:08,24. 01. 2019 6:54,24. 01. 2019 6:38,7.77,4,,10005,-1,-1,7,0.5,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5482E+12,Europe/London,22. 01. 2019 22:52,23. 01. 2019 6:44,23. 01. 2019 6:38,7.87,4.25,,10005,-1,-1,9,0.51578945,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54803E+12,Europe/London,20. 01. 2019 23:00,21. 01. 2019 6:47,01. 02. 2019 23:40,7.79,4.5, #fullmoon,10005,-1,-1,8,0.5425532,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54776E+12,Europe/London,17. 01. 2019 22:39,18. 01. 2019 6:51,18. 01. 2019 6:38,8.2,4.5,,10005,-1,-1,7,0.46464646,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54768E+12,Europe/London,16. 01. 2019 23:05,17. 01. 2019 6:51,17. 01. 2019 6:38,7.77,4.25,,10005,-1,-1,9,0.43617022,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54759E+12,Europe/London,15. 01. 2019 22:55,16. 01. 2019 6:51,16. 01. 2019 6:38,7.93,4.25,,10005,-1,-1,5,0.38541666,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54751E+12,Europe/London,14. 01. 2019 23:11,15. 01. 2019 6:28,15. 01. 2019 6:38,7.28,3.75,,10005,-1,-1,5,0.38636363,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54742E+12,Europe/London,13. 01. 2019 22:50,14. 01. 2019 6:46,14. 01. 2019 6:38,7.92,4,,10005,-1,-1,5,0.35416666,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54699E+12,Europe/London,08. 01. 2019 22:46,09. 01. 2019 6:38,09. 01. 2019 6:38,7.87,4,,10005,-1,-1,11,0.55789477,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54691E+12,Europe/London,08. 01. 2019 0:13,08. 01. 2019 7:53,08. 01. 2019 8:00,7.68,3.75,,10005,-1,-1,6,0.37634408,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54639E+12,Europe/London,02. 01. 2019 0:00,02. 01. 2019 7:50,02. 01. 2019 8:00,7.83,3.75,,10005,-1,-1,7,0.41489363,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5463E+12,Europe/London,01. 01. 2019 0:29,01. 01. 2019 7:50,01. 01. 2019 8:00,7.35,4.25,,10005,-1,-1,8,0.39325842,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54596E+12,Europe/London,28. 12. 2018 0:11,28. 12. 2018 7:48,28. 12. 2018 8:00,7.61,4,,10005,-1,-1,10,0.47826087,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54535E+12,Europe/London,20. 12. 2018 23:48,21. 12. 2018 7:58,21. 12. 2018 8:00,8.16,4,,10005,-1,-1,8,0.4387755,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54526E+12,Europe/London,19. 12. 2018 23:58,20. 12. 2018 7:50,20. 12. 2018 8:00,7.87,4,,10005,-1,-1,6,0.4105263,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54518E+12,Europe/London,18. 12. 2018 23:54,19. 12. 2018 7:49,19. 12. 2018 8:00,7.91,4,,10005,-1,-1,9,0.51578945,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54509E+12,Europe/London,17. 12. 2018 23:49,18. 12. 2018 7:49,18. 12. 2018 8:00,7.99,3.75,,10005,-1,-1,5,0.29166666,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.545E+12,Europe/London,16. 12. 2018 23:47,17. 12. 2018 7:47,17. 12. 2018 8:00,8,4,,10005,-1,-1,7,0.40625,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54492E+12,Europe/London,15. 12. 2018 23:28,16. 12. 2018 7:51,16. 12. 2018 8:00,8.38,3.75,,10005,-1,-1,8,0.36633664,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54483E+12,Europe/London,15. 12. 2018 0:16,15. 12. 2018 8:19,15. 12. 2018 8:30,8.05,3.75,,10005,-1,-1,6,0.371134,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54474E+12,Europe/London,13. 12. 2018 23:09,14. 12. 2018 8:12,14. 12. 2018 8:30,9.05,4,,10005,-1,-1,9,0.41284403,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54466E+12,Europe/London,12. 12. 2018 23:15,13. 12. 2018 6:49,13. 12. 2018 6:38,7.56,4,,10005,-1,-1,6,0.63736266,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54457E+12,Europe/London,11. 12. 2018 23:02,12. 12. 2018 6:48,12. 12. 2018 6:38,7.77,4,,10005,-1,-1,8,0.5319149,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54448E+12,Europe/London,10. 12. 2018 22:43,11. 12. 2018 6:59,11. 12. 2018 6:38,8.27,3.75,,10005,-1,-1,7,0.52,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5444E+12,Europe/London,09. 12. 2018 22:37,10. 12. 2018 6:55,10. 12. 2018 6:38,8.29,4.25,,10005,-1,-1,6,0.4,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54431E+12,Europe/London,08. 12. 2018 23:47,09. 12. 2018 8:02,09. 12. 2018 8:00,8.25,4.25,,10005,-1,-1,10,0.55,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54423E+12,Europe/London,07. 12. 2018 23:58,08. 12. 2018 7:52,08. 12. 2018 8:00,7.91,4, #newmoon,10005,-1,-1,8,0.4526316,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54414E+12,Europe/London,06. 12. 2018 22:59,07. 12. 2018 6:55,07. 12. 2018 6:38,7.94,4, #newmoon,10005,-1,-1,9,0.6354167,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54405E+12,Europe/London,05. 12. 2018 23:10,06. 12. 2018 6:53,06. 12. 2018 6:38,7.72,3.75,,10005,-1,-1,7,0.516129,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54397E+12,Europe/London,04. 12. 2018 23:25,05. 12. 2018 6:59,05. 12. 2018 6:38,7.58,3.75,,10005,-1,-1,8,0.53846157,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54388E+12,Europe/London,03. 12. 2018 22:38,04. 12. 2018 6:51,04. 12. 2018 8:00,8.21,4,,10005,-1,-1,7,0.45454547,-7
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54379E+12,Europe/London,02. 12. 2018 23:20,03. 12. 2018 8:00,03. 12. 2018 8:00,8.66,4.5,,10005,-1,-1,11,0.5673077,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5437E+12,Europe/London,01. 12. 2018 22:42,02. 12. 2018 8:02,02. 12. 2018 8:00,9.34,4.5,,10005,-1,-1,11,0.48672566,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54362E+12,Europe/London,30. 11. 2018 23:20,01. 12. 2018 7:48,01. 12. 2018 8:00,8.48,4.25,,10005,-1,-1,10,0.5392157,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54353E+12,Europe/London,29. 11. 2018 23:14,30. 11. 2018 6:44,30. 11. 2018 6:38,7.51,4,,10005,-1,-1,5,0.2747253,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54345E+12,Europe/London,28. 11. 2018 22:45,29. 11. 2018 6:48,29. 11. 2018 6:38,8.04,4.25,,10005,-1,-1,7,0.44329897,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54336E+12,Europe/London,27. 11. 2018 22:59,28. 11. 2018 6:29,28. 11. 2018 6:38,7.5,0,,10005,-1,-1,6,0.31111112,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54327E+12,Europe/London,26. 11. 2018 23:01,27. 11. 2018 6:41,27. 11. 2018 6:38,7.67,3.75,,10005,-1,-1,7,0.40860215,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54319E+12,Europe/London,25. 11. 2018 23:15,26. 11. 2018 6:30,26. 11. 2018 6:38,7.25,3.5,,10005,-1,-1,4,0.33333334,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5431E+12,Europe/London,24. 11. 2018 23:46,25. 11. 2018 9:04,26. 11. 2018 6:38,9.31,4.25,,10005,-1,-1,11,0.48214287,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54301E+12,Europe/London,23. 11. 2018 23:15,24. 11. 2018 9:21,26. 11. 2018 6:38,10.09,4,,10005,-1,-1,10,0.5,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54293E+12,Europe/London,22. 11. 2018 22:49,23. 11. 2018 6:30,23. 11. 2018 6:38,7.68,4, #fullmoon,10005,-1,-1,9,0.5483871,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54284E+12,Europe/London,21. 11. 2018 23:17,22. 11. 2018 7:00,03. 12. 2018 23:57,7.72,4,,10005,-1,-1,7,0.40860215,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54276E+12,Europe/London,20. 11. 2018 23:13,21. 11. 2018 8:23,02. 12. 2018 23:54,9.16,4,,10005,-1,-1,10,0.47272727,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54267E+12,Europe/London,19. 11. 2018 22:55,20. 11. 2018 6:50,20. 11. 2018 6:38,7.91,4,,10005,-1,-1,8,0.49473685,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54258E+12,Europe/London,18. 11. 2018 23:27,19. 11. 2018 6:55,19. 11. 2018 6:38,7.46,4,,10005,-1,-1,9,0.44444445,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5425E+12,Europe/London,17. 11. 2018 23:22,18. 11. 2018 8:40,19. 11. 2018 6:38,9.29,0,,10005,-1,-1,9,0.4642857,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54241E+12,Europe/London,16. 11. 2018 23:29,17. 11. 2018 8:45,19. 11. 2018 6:38,9.27,4.25,,10005,-1,-1,6,0.4375,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54232E+12,Europe/London,15. 11. 2018 22:43,16. 11. 2018 6:51,16. 11. 2018 6:38,8.13,4,,10005,-1,-1,9,0.3877551,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54224E+12,Europe/London,14. 11. 2018 23:14,15. 11. 2018 6:48,15. 11. 2018 6:38,7.58,4,,10005,-1,-1,7,0.45652175,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54215E+12,Europe/London,13. 11. 2018 23:04,14. 11. 2018 6:42,14. 11. 2018 6:38,7.64,4,,10005,-1,-1,8,0.5,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54206E+12,Europe/London,12. 11. 2018 22:55,13. 11. 2018 6:44,13. 11. 2018 6:38,7.81,4.25,,10005,-1,-1,6,0.34042552,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54198E+12,Europe/London,11. 11. 2018 23:20,12. 11. 2018 6:30,12. 11. 2018 6:38,7.17,4,,10005,-1,-1,8,0.4597701,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54189E+12,Europe/London,10. 11. 2018 23:25,11. 11. 2018 9:10,12. 11. 2018 6:38,9.75,4,,10005,-1,-1,11,0.52136755,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54181E+12,Europe/London,09. 11. 2018 23:16,10. 11. 2018 8:36,12. 11. 2018 6:38,9.34,4,,10005,-1,-1,5,0.30088496,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54172E+12,Europe/London,08. 11. 2018 23:10,09. 11. 2018 6:43,09. 11. 2018 6:38,7.56,4.25,,10005,-1,-1,8,0.48351648,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54155E+12,Europe/London,06. 11. 2018 23:31,07. 11. 2018 6:44,07. 11. 2018 6:38,7.21,4.5,,10005,-1,-1,4,0.5,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54146E+12,Europe/London,05. 11. 2018 23:38,06. 11. 2018 6:34,06. 11. 2018 6:38,6.94,4,,10005,-1,-1,9,0.6785714,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54137E+12,Europe/London,04. 11. 2018 23:27,05. 11. 2018 6:33,05. 11. 2018 6:38,7.11,4,,10005,-1,-1,6,0.30232558,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54129E+12,Europe/London,03. 11. 2018 23:38,04. 11. 2018 9:03,05. 11. 2018 6:38,9.41,4,,10005,-1,-1,8,0.31858408,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54111E+12,Europe/London,01. 11. 2018 22:52,02. 11. 2018 6:27,02. 11. 2018 6:38,7.59,4.5,,10005,-1,-1,8,0.42391303,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54103E+12,Europe/London,31. 10. 2018 23:06,01. 11. 2018 6:40,01. 11. 2018 6:38,7.57,4,,10005,-1,-1,11,0.5494506,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54094E+12,Europe/London,30. 10. 2018 22:00,31. 10. 2018 6:52,31. 10. 2018 6:38,8.87,4,,10005,-1,-1,10,0.39252338,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54086E+12,Europe/London,29. 10. 2018 23:38,30. 10. 2018 6:36,30. 10. 2018 6:38,6.96,3.75,,10005,-1,-1,11,0.6666667,-2
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.54077E+12,Europe/London,28. 10. 2018 22:28,29. 10. 2018 6:30,29. 10. 2018 6:38,8.03,4,,10005,-1,-1,4,0.24742268,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53938E+12,Europe/London,12. 10. 2018 23:26,13. 10. 2018 8:27,15. 10. 2018 6:38,9.01,4.25,,10005,-1,-1,11,0.58715594,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53929E+12,Europe/London,11. 10. 2018 22:52,12. 10. 2018 6:35,12. 10. 2018 6:38,7.72,4,,10005,-1,-1,8,0.5268817,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53921E+12,Europe/London,10. 10. 2018 23:02,11. 10. 2018 6:40,11. 10. 2018 6:38,7.63,4,,10005,-1,-1,7,0.41304347,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53912E+12,Europe/London,09. 10. 2018 23:04,10. 10. 2018 6:39,10. 10. 2018 6:38,7.58,4.25,,10005,-1,-1,9,0.5714286,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53904E+12,Europe/London,08. 10. 2018 22:52,09. 10. 2018 6:31,09. 10. 2018 6:38,7.66,4, #newmoon,10005,-1,-1,8,0.38043478,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53895E+12,Europe/London,07. 10. 2018 23:35,08. 10. 2018 6:34,08. 10. 2018 6:38,6.98,4,,10005,-1,-1,7,0.5119048,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53878E+12,Europe/London,05. 10. 2018 23:14,06. 10. 2018 8:47,08. 10. 2018 6:38,9.55,4,,10005,-1,-1,10,0.40869564,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53869E+12,Europe/London,04. 10. 2018 23:10,05. 10. 2018 6:27,05. 10. 2018 6:38,7.28,4,,10005,-1,-1,5,0.4090909,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.5386E+12,Europe/London,03. 10. 2018 22:28,04. 10. 2018 6:39,04. 10. 2018 6:38,8.18,4,,10005,-1,-1,11,0.67676765,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53843E+12,Europe/London,01. 10. 2018 23:10,02. 10. 2018 6:40,02. 10. 2018 6:38,7.5,4,,10005,-1,-1,8,0.51648355,-13
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53834E+12,Europe/London,30. 09. 2018 21:44,01. 10. 2018 6:32,01. 10. 2018 6:38,8.81,4,,10005,-1,-1,10,0.4811321,-5
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
1.53826E+12,Europe/London,29. 09. 2018 22:10,30. 09. 2018 9:38,01. 10. 2018 6:38,11.47,4.25,,10005,-1,-1,14,0.49275362,0
Id,Tz,From,To,Sched,Hours,Rating,Comment,Framerate,Snore,Noise,Cycles,DeepSleep,LenAdjust
